,coef,odds_ratio,pvalue,pr_sq,N,major_city,state,isp,model,intercept,probability_treatment,probability_exposure,odds_directional,is_coef_positive,probability_delta,perc_probability
internet_perc_broadband,-0.4579478936480634,0.6325804368074961,7.839825796511926e-18,0.1249906460733663,10615,Atlanta,GA,AT&T,redlining_grade_controls,-4.048441098521781,0.01715029063601191,0.010917734835355157,-0.6325804368074961,False,-0.006232555800656752,0.6365918261717542
"C(redlining_grade, Treatment('rest'))[T.C]",1.9706529953856782,7.175360436137404,7.49606697603949e-24,0.08798218681069203,10615,Atlanta,GA,AT&T,redlining_grade_minus_ppl_per_sq_mile_standard,-4.475477267998089,0.011256632862949962,0.07552067183713966,7.175360436137404,True,0.0642640389741897,6.7089930671638145
"C(redlining_grade, Treatment('rest'))[T.D]",1.635555271310387,5.132307028810348,2.964588056149107e-15,0.08798218681069203,10615,Atlanta,GA,AT&T,redlining_grade_minus_ppl_per_sq_mile_standard,-4.475477267998089,0.011256632862949962,0.05520460606502845,5.132307028810348,True,0.04394797320207849,4.904184647145122
n_providers,0.6948834740141078,2.0034756033688517,1.141367577862802e-24,0.08798218681069203,10615,Atlanta,GA,AT&T,redlining_grade_minus_ppl_per_sq_mile_standard,-4.475477267998089,0.011256632862949962,0.022300488430878743,2.0034756033688517,True,0.01104385556792878,1.9810976072852553
internet_perc_broadband,-0.38115959525829474,0.683068866368173,2.9841812941251433e-13,0.08798218681069203,10615,Atlanta,GA,AT&T,redlining_grade_minus_ppl_per_sq_mile_standard,-4.475477267998089,0.011256632862949962,0.007716584963046349,-0.683068866368173,False,-0.0035400478999036136,0.6855144923882777
"C(redlining_grade, Treatment('rest'))[T.C]",1.5791903087696424,4.851026387118103,5.553110631479633e-16,0.1139815427069284,10615,Atlanta,GA,AT&T,redlining_grade_minus_n_providers ,-3.3114507419521533,0.03518044377136825,0.1502986738738015,4.851026387118103,True,0.11511823010243324,4.272222228081235
"C(redlining_grade, Treatment('rest'))[T.D]",1.4217881102219154,4.144524685430324,5.4683719999737794e-12,0.1139815427069284,10615,Atlanta,GA,AT&T,redlining_grade_minus_n_providers ,-3.3114507419521533,0.03518044377136825,0.13128294073799227,4.144524685430324,True,0.09610249696662401,3.731702237503821
ppl_per_sq_mile_standard,0.4515583105949682,1.5707580081657913,2.568614148136175e-36,0.1139815427069284,10615,Atlanta,GA,AT&T,redlining_grade_minus_n_providers ,-3.3114507419521533,0.03518044377136825,0.05417221177421604,1.5707580081657913,True,0.01899176800284779,1.5398387844756045
internet_perc_broadband,-0.35235042785832066,0.703033716205642,1.2818486522568887e-12,0.1139815427069284,10615,Atlanta,GA,AT&T,redlining_grade_minus_n_providers ,-3.3114507419521533,0.03518044377136825,0.024994162274487648,-0.703033716205642,False,-0.010186281496880605,0.7104561396928497
"C(redlining_grade, Treatment('rest'))[T.C]",1.7965524438708302,6.02882687591361,2.7747557139481636e-20,0.10234490177225852,10615,Atlanta,GA,AT&T,redlining_grade_minus_internet_perc_broadband,-3.8851770899198406,0.020130622922679375,0.11020737163204108,6.02882687591361,True,0.0900767487093617,5.474613083526605
"C(redlining_grade, Treatment('rest'))[T.D]",1.6860475328195075,5.3981026613477185,1.0018582411371426e-16,0.10234490177225852,10615,Atlanta,GA,AT&T,redlining_grade_minus_internet_perc_broadband,-3.8851770899198406,0.020130622922679375,0.09982868241565088,5.3981026613477185,True,0.0796980594929715,4.9590458675366085
ppl_per_sq_mile_standard,0.3262484942875402,1.3857596794556546,2.6730461095697435e-20,0.10234490177225852,10615,Atlanta,GA,AT&T,redlining_grade_minus_internet_perc_broadband,-3.8851770899198406,0.020130622922679375,0.02768124457607805,1.3857596794556546,True,0.007550621653398676,1.3750813714210535
n_providers,0.24601560023901337,1.2789195248363816,0.0005141834580056384,0.10234490177225852,10615,Atlanta,GA,AT&T,redlining_grade_minus_internet_perc_broadband,-3.8851770899198406,0.020130622922679375,0.025601697681973862,1.2789195248363816,True,0.005471074759294488,1.2717787114839212
"C(income_level, Treatment('Upper Income'))[T.Low]",2.196659445928145,8.994915254237425,6.799719671211981e-56,0.11920720153535047,3849,Charleston,SC,AT&T,income_level_alone,-2.501435951739226,0.07575757575757469,0.424390243902439,8.994915254237425,True,0.3486326681448643,5.601951219512274
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.8248034741094379,2.2814323607427394,9.398375020342089e-08,0.11920720153535047,3849,Charleston,SC,AT&T,income_level_alone,-2.501435951739226,0.07575757575757469,0.15754189944134075,2.2814323607427394,True,0.08178432368376606,2.0795530726257274
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.3591099002755189,1.432054176072258,0.026516838054783404,0.11920720153535047,3849,Charleston,SC,AT&T,income_level_alone,-2.501435951739226,0.07575757575757469,0.10505050505050517,1.432054176072258,True,0.02929292929293048,1.3866666666666878
"C(income_level, Treatment('Upper Income'))[T.Low]",1.592175958687223,4.914430900958001,8.814806386014597e-18,0.23355296943196668,3849,Charleston,SC,AT&T,income_level_controls,-0.2954630757686422,0.42666694483278167,0.785281246843499,4.914430900958001,True,0.3586143020107173,1.840501722370981
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.4569094349746948,1.5791858587657246,0.010006145083424909,0.23355296943196668,3849,Charleston,SC,AT&T,income_level_controls,-0.2954630757686422,0.42666694483278167,0.540274149217039,1.5791858587657246,True,0.11360720438425731,1.2662667116825326
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.20795404130250544,1.2311565858955227,0.22121229529597908,0.23355296943196668,3849,Charleston,SC,AT&T,income_level_controls,-0.2954630757686422,0.42666694483278167,0.47813669172993223,1.2311565858955227,True,0.05146974689715056,1.1206321406438515
ppl_per_sq_mile_standard,0.544288642290412,1.7233820051557724,4.82878111054481e-22,0.23355296943196668,3849,Charleston,SC,AT&T,income_level_controls,-0.2954630757686422,0.42666694483278167,0.561887411702208,1.7233820051557724,True,0.13522046686942635,1.3169227626068423
n_providers,-1.0772342108369923,0.3405360753510979,1.1137194940406358e-16,0.23355296943196668,3849,Charleston,SC,AT&T,income_level_controls,-0.2954630757686422,0.42666694483278167,0.20218440873836363,-0.3405360753510979,False,-0.22448253609441804,0.4738693990405169
internet_perc_broadband,0.0694500876376617,1.0719185578820851,0.2242166676645655,0.23355296943196668,3849,Charleston,SC,AT&T,income_level_controls,-0.2954630757686422,0.42666694483278167,0.44373605493938384,1.0719185578820851,True,0.01706911010660217,1.040005700730559
"C(income_level, Treatment('Upper Income'))[T.Low]",2.1279435617054108,8.39757993787171,4.326461576091619e-33,0.2079310983986663,3849,Charleston,SC,AT&T,income_level_minus_ppl_per_sq_mile_standard,0.9275058993843674,0.7165690127116018,0.9550172130932597,8.39757993787171,True,0.23844820038165793,1.3327637619708605
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.8460242223894623,2.330363403048108,5.516951908908145e-07,0.2079310983986663,3849,Charleston,SC,AT&T,income_level_minus_ppl_per_sq_mile_standard,0.9275058993843674,0.7165690127116018,0.8548961270715569,2.330363403048108,True,0.13832711435995515,1.1930408821845437
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.354843252138805,1.4259571210338806,0.0359890833362171,0.2079310983986663,3849,Charleston,SC,AT&T,income_level_minus_ppl_per_sq_mile_standard,0.9275058993843674,0.7165690127116018,0.7828493886511039,1.4259571210338806,True,0.06628037593950209,1.092496849240923
n_providers,-1.8650849159087,0.15488305729093063,3.474390231050705e-68,0.2079310983986663,3849,Charleston,SC,AT&T,income_level_minus_ppl_per_sq_mile_standard,0.9275058993843674,0.7165690127116018,0.28138962926081224,-0.15488305729093063,False,-0.43517938345078955,0.39269020048186676
internet_perc_broadband,0.20071089583963292,1.2222713570045338,0.000295694829488805,0.2079310983986663,3849,Charleston,SC,AT&T,income_level_minus_ppl_per_sq_mile_standard,0.9275058993843674,0.7165690127116018,0.7555096648562689,1.2222713570045338,True,0.03894065214466713,1.0543431985668903
"C(income_level, Treatment('Upper Income'))[T.Low]",1.470031957245661,4.3493741328594675,8.88165309518366e-16,0.2151703827418967,3849,Charleston,SC,AT&T,income_level_minus_n_providers ,-2.225743166756868,0.0974624459198188,0.3195781324108348,4.3493741328594675,True,0.22211568649101604,3.27898740273508
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.3212605519416766,1.3788647999950527,0.06703844954472823,0.2151703827418967,3849,Charleston,SC,AT&T,income_level_minus_n_providers ,-2.225743166756868,0.0974624459198188,0.1296019715270216,1.3788647999950527,True,0.032139525607202804,1.3297631749735033
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.17399276727527843,1.190046958507179,0.29560001052095775,0.2151703827418967,3849,Charleston,SC,AT&T,income_level_minus_n_providers ,-2.225743166756868,0.0974624459198188,0.11387563260200081,1.190046958507179,True,0.016413186682182015,1.1684052408830878
ppl_per_sq_mile_standard,0.8086701862237262,2.244920674392739,7.062855046266075e-65,0.2151703827418967,3849,Charleston,SC,AT&T,income_level_minus_n_providers ,-2.225743166756868,0.0974624459198188,0.1951208580409426,2.244920674392739,True,0.09765841212112379,2.002010684212319
internet_perc_broadband,0.00943220601725947,1.009476829461261,0.8687096949088745,0.2151703827418967,3849,Charleston,SC,AT&T,income_level_minus_n_providers ,-2.225743166756868,0.0974624459198188,0.09829529192879567,1.009476829461261,True,0.000832846008976873,1.0085453017428072
"C(income_level, Treatment('Upper Income'))[T.Low]",1.4596947289120996,4.304645244012244,1.9355219192014231e-22,0.23316265970583117,3849,Charleston,SC,AT&T,income_level_minus_internet_perc_broadband,-0.27068260739916533,0.43273952359418416,0.7665643363920525,4.304645244012244,True,0.3338248127978683,1.7714220555248463
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",0.38116623995745147,1.4639909589763545,0.021923652275820993,0.23316265970583117,3849,Charleston,SC,AT&T,income_level_minus_internet_perc_broadband,-0.27068260739916533,0.43273952359418416,0.5275928458694461,1.4639909589763545,True,0.09485332227526194,1.2191926484723263
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",0.18248252073064833,1.2001931722705,0.2786426446880249,0.23316265970583117,3849,Charleston,SC,AT&T,income_level_minus_internet_perc_broadband,-0.27068260739916533,0.43273952359418416,0.47796426161728056,1.2001931722705,True,0.0452247380230964,1.1045079905054094
ppl_per_sq_mile_standard,0.5589951087022512,1.7489141483595914,3.392428157465634e-24,0.23316265970583117,3849,Charleston,SC,AT&T,income_level_minus_internet_perc_broadband,-0.27068260739916533,0.43273952359418416,0.571582955210554,1.7489141483595914,True,0.13884343161636986,1.320847586241221
n_providers,-1.058723310722864,0.34689840921861753,2.351470739398012e-16,0.23316265970583117,3849,Charleston,SC,AT&T,income_level_minus_internet_perc_broadband,-0.27068260739916533,0.43273952359418416,0.20925765030049917,-0.34689840921861753,False,-0.223481873293685,0.4835649135130478
"C(race_quantile, Treatment('most white'))[T.more white]",-0.44312089290212936,0.6420295855760917,0.001134653235432125,0.04547245686907553,3849,Charleston,SC,AT&T,race_quantile_alone,-1.675588037466014,0.15768056968463876,0.10729166666666674,-0.6420295855760917,False,-0.05038890301797201,0.6804368279569902
"C(race_quantile, Treatment('most white'))[T.less white]",0.1581133111179194,1.1712989083772862,0.19230823991309076,0.04547245686907553,3849,Charleston,SC,AT&T,race_quantile_alone,-1.675588037466014,0.15768056968463876,0.17983367983367993,1.1712989083772862,True,0.022153110149041172,1.1404935953323063
"C(race_quantile, Treatment('most white'))[T.least white]",1.0077586648903576,2.739454094292804,1.3691634632775793e-19,0.04547245686907553,3849,Charleston,SC,AT&T,race_quantile_alone,-1.675588037466014,0.15768056968463876,0.3389830508474574,2.739454094292804,True,0.18130248116281864,2.149808638600328
"C(race_quantile, Treatment('most white'))[T.more white]",-1.0685498392735537,0.3435062957415567,4.809141685203451e-12,0.2193490126204133,3849,Charleston,SC,AT&T,race_quantile_controls,0.8443733294739905,0.6993854895152296,0.44418940762494796,-0.3435062957415567,False,-0.25519608189028165,0.6351138453456224
"C(race_quantile, Treatment('most white'))[T.less white]",-0.8856891215666967,0.41242986101546936,2.1521466257119387e-08,0.2193490126204133,3849,Charleston,SC,AT&T,race_quantile_controls,0.8443733294739905,0.6993854895152296,0.48967252101433395,-0.41242986101546936,False,-0.20971296850089566,0.700146812244767
"C(race_quantile, Treatment('most white'))[T.least white]",-0.38521686541459277,0.6803030859951041,0.019438765011027235,0.2193490126204133,3849,Charleston,SC,AT&T,race_quantile_controls,0.8443733294739905,0.6993854895152296,0.6128140469005493,-0.6803030859951041,False,-0.0865714426146803,0.8762178456480614
ppl_per_sq_mile_standard,0.7435314415515427,2.1033502729468156,6.304758760458226e-39,0.2193490126204133,3849,Charleston,SC,AT&T,race_quantile_controls,0.8443733294739905,0.6993854895152296,0.8303211147965067,2.1033502729468156,True,0.1309356252812771,1.1872152443025856
n_providers,-1.0571811930009807,0.34743378009952997,8.254428099665496e-16,0.2193490126204133,3849,Charleston,SC,AT&T,race_quantile_controls,0.8443733294739905,0.6993854895152296,0.4469979096010214,-0.34743378009952997,False,-0.2523875799142082,0.6391295162712806
internet_perc_broadband,-0.3235124335010418,0.7236029609482816,5.413930514069137e-08,0.2193490126204133,3849,Charleston,SC,AT&T,race_quantile_controls,0.8443733294739905,0.6993854895152296,0.6273490505395815,-0.7236029609482816,False,-0.07203643897564815,0.8970003809693288
"C(race_quantile, Treatment('most white'))[T.more white]",-0.9920323182459276,0.370822295778387,2.3208054094933814e-11,0.16964319639697523,3849,Charleston,SC,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,2.755458420588773,0.9402208817035677,0.8536382362618506,-0.370822295778387,False,-0.08658264544171701,0.907912441505405
"C(race_quantile, Treatment('most white'))[T.less white]",-0.3179079484750756,0.7276697684435679,0.025562408844365635,0.16964319639697523,3849,Charleston,SC,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,2.755458420588773,0.9402208817035677,0.9196462609953662,-0.7276697684435679,False,-0.020574620708201485,0.9781172476504428
"C(race_quantile, Treatment('most white'))[T.least white]",0.1950536284038746,1.2153761634257993,0.214173559371291,0.16964319639697523,3849,Charleston,SC,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,2.755458420588773,0.9402208817035677,0.9502876837270322,1.2153761634257993,True,0.01006680202346455,1.0107068479538817
n_providers,-2.1967066380676776,0.11116867482469388,4.993412585246863e-95,0.16964319639697523,3849,Charleston,SC,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,2.755458420588773,0.9402208817035677,0.6361636776799597,-0.11116867482469388,False,-0.3040572040236079,0.6766108794853687
internet_perc_broadband,-0.15223982791388335,0.8587822960751268,0.007291996720213371,0.16964319639697523,3849,Charleston,SC,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,2.755458420588773,0.9402208817035677,0.9310684357669556,-0.8587822960751268,False,-0.00915244593661202,0.9902656427710594
"C(race_quantile, Treatment('most white'))[T.more white]",-0.8954806454833412,0.40841125043482207,2.8241568321643628e-09,0.20214829027140635,3849,Charleston,SC,AT&T,race_quantile_minus_n_providers ,-1.1248008877908158,0.24512185441449405,0.11708988287261678,-0.40841125043482207,False,-0.1280319715418773,0.4776803078301665
"C(race_quantile, Treatment('most white'))[T.less white]",-0.9917133161076248,0.37094060775355386,2.3928054694478457e-10,0.20214829027140635,3849,Charleston,SC,AT&T,race_quantile_minus_n_providers ,-1.1248008877908158,0.24512185441449405,0.10750205918011124,-0.37094060775355386,False,-0.1376197952343828,0.43856578776663596
"C(race_quantile, Treatment('most white'))[T.least white]",-0.471806793112794,0.6238740380351332,0.004227028811208831,0.20214829027140635,3849,Charleston,SC,AT&T,race_quantile_minus_n_providers ,-1.1248008877908158,0.24512185441449405,0.16845627240387126,-0.6238740380351332,False,-0.07666558201062279,0.6872348155420549
ppl_per_sq_mile_standard,1.014506694905287,2.758002525044416,3.3821321999472177e-98,0.20214829027140635,3849,Charleston,SC,AT&T,race_quantile_minus_n_providers ,-1.1248008877908158,0.24512185441449405,0.4724543700626447,2.758002525044416,True,0.22733251564815063,1.9274265495060177
internet_perc_broadband,-0.4047784276254703,0.6671246108678074,7.745735237757214e-12,0.20214829027140635,3849,Charleston,SC,AT&T,race_quantile_minus_n_providers ,-1.1248008877908158,0.24512185441449405,0.17805524529926225,-0.6671246108678074,False,-0.0670666091152318,0.7263948199338274
"C(race_quantile, Treatment('most white'))[T.more white]",-1.0075428728290887,0.36511501230476306,6.106149663233946e-11,0.2113758954005508,3849,Charleston,SC,AT&T,race_quantile_minus_internet_perc_broadband,0.8179763188305044,0.6938065999923441,0.45274977345159,-0.36511501230476306,False,-0.24105682654075405,0.6525590466515971
"C(race_quantile, Treatment('most white'))[T.less white]",-0.5180832960679459,0.5956611606013391,0.00023152003728837883,0.2113758954005508,3849,Charleston,SC,AT&T,race_quantile_minus_internet_perc_broadband,0.8179763188305044,0.6938065999923441,0.5744163651285666,-0.5956611606013391,False,-0.11939023486377742,0.8279200070090211
"C(race_quantile, Treatment('most white'))[T.least white]",0.19653882223913194,1.2171825737139017,0.1105628848138184,0.2113758954005508,3849,Charleston,SC,AT&T,race_quantile_minus_internet_perc_broadband,0.8179763188305044,0.6938065999923441,0.7339028394212268,1.2171825737139017,True,0.04009623942888274,1.0577916661924593
ppl_per_sq_mile_standard,0.6795149287999153,1.9729204931733726,7.091655569785661e-35,0.2113758954005508,3849,Charleston,SC,AT&T,race_quantile_minus_internet_perc_broadband,0.8179763188305044,0.6938065999923441,0.8172000065291337,1.9729204931733726,True,0.12339340653678965,1.1778498597997644
n_providers,-1.166834788983563,0.31135087448378124,1.3528391046392314e-19,0.2113758954005508,3849,Charleston,SC,AT&T,race_quantile_minus_internet_perc_broadband,0.8179763188305044,0.6938065999923441,0.413659266440345,-0.31135087448378124,False,-0.28014733355199906,0.5962169665796053
"C(income_level, Treatment('Upper Income'))[T.Low]",0.7444428608961668,2.105268180950563,2.0993972285899732e-19,0.02399078531792298,19716,Charlotte,NC,AT&T,income_level_alone,-2.9821793071492855,0.04823747680890547,0.09641255605381181,2.105268180950563,True,0.04817507924490634,1.998706450500172
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",-0.24187228946297445,0.7851564439002582,0.016152242638252778,0.02399078531792298,19716,Charlotte,NC,AT&T,income_level_alone,-2.9821793071492855,0.04823747680890547,0.038270583367811334,-0.7851564439002582,False,-0.009966893441094138,0.7933786321250104
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-0.2645030295877571,0.7675873233908928,0.008710905455754519,0.02399078531792298,19716,Charlotte,NC,AT&T,income_level_alone,-2.9821793071492855,0.04823747680890547,0.03744628606507057,-0.7675873233908928,False,-0.010791190743834903,0.7762903149643461
"C(income_level, Treatment('Upper Income'))[T.Low]",-0.19920384334578195,0.81938285056649,0.087552631463389,0.0778231235363035,19716,Charlotte,NC,AT&T,income_level_controls,-3.1107527246163613,0.04266588821112278,0.03523119542927796,-0.81938285056649,False,-0.007434692781844818,0.825746208656061
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",-0.3726101448213629,0.688933764892231,0.0005562230039017522,0.0778231235363035,19716,Charlotte,NC,AT&T,income_level_controls,-3.1107527246163613,0.04266588821112278,0.029789332553247918,-0.688933764892231,False,-0.01287655565787486,0.6982002204159432
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-0.22074524195665549,0.801920950081564,0.036020497549983994,0.0778231235363035,19716,Charlotte,NC,AT&T,income_level_controls,-3.1107527246163613,0.04266588821112278,0.03450628980861201,-0.801920950081564,False,-0.008159598402510765,0.8087559231830641
ppl_per_sq_mile_standard,0.3375598421865092,1.4015234761117887,2.9876760863183555e-64,0.0778231235363035,19716,Charlotte,NC,AT&T,income_level_controls,-3.1107527246163613,0.04266588821112278,0.05879009001074071,1.4015234761117887,True,0.016124201799617932,1.3779178748097511
n_providers,0.19498987640039994,1.2152986832301906,0.0011838089940798542,0.0778231235363035,19716,Charlotte,NC,AT&T,income_level_controls,-3.1107527246163613,0.04266588821112278,0.05137982731537434,1.2152986832301906,True,0.008713939104251563,1.2042366740645958
internet_perc_broadband,-0.5234900320510963,0.5924492687206308,2.493070567472648e-43,0.0778231235363035,19716,Charlotte,NC,AT&T,income_level_controls,-3.1107527246163613,0.04266588821112278,0.02572468837239033,-0.5924492687206308,False,-0.01694119983873245,0.6029333842787324
"C(income_level, Treatment('Upper Income'))[T.Low]",-0.10501918364003009,0.9003072512503781,0.36134436447056384,0.047050439810694455,19716,Charlotte,NC,AT&T,income_level_minus_ppl_per_sq_mile_standard,-3.152038038499204,0.041011048871691,0.037074122385321664,-0.9003072512503781,False,-0.003936926486369334,0.9040032724184505
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",-0.6112607967344234,0.5426662457492412,5.7915733150490924e-09,0.047050439810694455,19716,Charlotte,NC,AT&T,income_level_minus_ppl_per_sq_mile_standard,-3.152038038499204,0.041011048871691,0.022680705267186012,-0.5426662457492412,False,-0.018330343604504987,0.5530388978381382
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-0.4293458880530588,0.6509347396883209,2.600581287618921e-05,0.047050439810694455,19716,Charlotte,NC,AT&T,income_level_minus_ppl_per_sq_mile_standard,-3.152038038499204,0.041011048871691,0.027083227240046196,-0.6509347396883209,False,-0.013927821631644802,0.660388553454948
n_providers,0.34136807764022004,1.4068709833232478,5.400067554652844e-10,0.047050439810694455,19716,Charlotte,NC,AT&T,income_level_minus_ppl_per_sq_mile_standard,-3.152038038499204,0.041011048871691,0.05675030734668117,1.4068709833232478,True,0.01573925847499017,1.383780929969207
internet_perc_broadband,-0.4771849881017553,0.6205277284287991,1.9264536254945792e-37,0.047050439810694455,19716,Charlotte,NC,AT&T,income_level_minus_ppl_per_sq_mile_standard,-3.152038038499204,0.041011048871691,0.02585079747697799,-0.6205277284287991,False,-0.015160251394713008,0.630337389269315
"C(income_level, Treatment('Upper Income'))[T.Low]",-0.2451198138626202,0.7826107650056301,0.03366564939022174,0.07661514408786463,19716,Charlotte,NC,AT&T,income_level_minus_n_providers ,-2.8488294011465145,0.054741858510862114,0.043357535039927404,-0.7826107650056301,False,-0.01138432347093471,0.7920362263792015
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",-0.3544855253613747,0.7015342719730461,0.000989875625144744,0.07661514408786463,19716,Charlotte,NC,AT&T,income_level_minus_n_providers ,-2.8488294011465145,0.054741858510862114,0.03904116663832134,-0.7015342719730461,False,-0.01570069187254077,0.7131867221967743
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-0.18997568420657118,0.8269792423553124,0.06962483470346603,0.07661514408786463,19716,Charlotte,NC,AT&T,income_level_minus_n_providers ,-2.8488294011465145,0.054741858510862114,0.045703258072226687,-0.8269792423553124,False,-0.009038600438635427,0.8348868546937999
ppl_per_sq_mile_standard,0.3523677372576982,1.4224315086144095,9.223172367802743e-73,0.07661514408786463,19716,Charlotte,NC,AT&T,income_level_minus_n_providers ,-2.8488294011465145,0.054741858510862114,0.0761066030963384,1.4224315086144095,True,0.02136474458547629,1.390281681452905
internet_perc_broadband,-0.5220848390958969,0.5932823594488784,3.589903620889585e-43,0.07661514408786463,19716,Charlotte,NC,AT&T,income_level_minus_n_providers ,-2.8488294011465145,0.054741858510862114,0.033216936787185576,-0.5932823594488784,False,-0.021524921723676538,0.6067922736052984
"C(income_level, Treatment('Upper Income'))[T.Low]",0.779417922050593,2.1802028480809965,2.4785587680895066e-19,0.05549697026937439,19716,Charlotte,NC,AT&T,income_level_minus_internet_perc_broadband,-3.3838506318736226,0.03280400230328511,0.06885368296010246,2.1802028480809965,True,0.036049680656817344,2.098941535350618
"C(income_level, Treatment('Upper Income'))[T.Middle-Lower]",-0.04899150693842319,0.9521892166658131,0.6377253690185389,0.05549697026937439,19716,Charlotte,NC,AT&T,income_level_minus_internet_perc_broadband,-3.3838506318736226,0.03280400230328511,0.03128468368675102,-0.9521892166658131,False,-0.0015193186165340933,0.9536849618992392
"C(income_level, Treatment('Upper Income'))[T.Middle-Upper]",-0.12888637959671012,0.879073840595844,0.21687904258852553,0.05549697026937439,19716,Charlotte,NC,AT&T,income_level_minus_internet_perc_broadband,-3.3838506318736226,0.03280400230328511,0.02895198883633952,-0.879073840595844,False,-0.003852013466945591,0.8825748934129346
ppl_per_sq_mile_standard,0.3230691011644882,1.3813608012476717,1.4842191840467292e-57,0.05549697026937439,19716,Charlotte,NC,AT&T,income_level_minus_internet_perc_broadband,-3.3838506318736226,0.03280400230328511,0.04475427967935792,1.3813608012476717,True,0.011950277376072807,1.3642932732898896
n_providers,0.18168051959205644,1.199231001862263,0.002276160185183281,0.05549697026937439,19716,Charlotte,NC,AT&T,income_level_minus_internet_perc_broadband,-3.3838506318736226,0.03280400230328511,0.039084139253408076,1.199231001862263,True,0.006280136950122965,1.1914442296418828
"C(race_quantile, Treatment('most white'))[T.more white]",-0.4286205184856596,0.6514070792285072,2.2298221453793915e-07,0.017834425946299914,19716,Charlotte,NC,AT&T,race_quantile_alone,-2.463032469566554,0.07849071832122667,0.05256773150020214,-0.6514070792285072,False,-0.025922986821024528,0.6697318182904942
"C(race_quantile, Treatment('most white'))[T.less white]",-0.9837337922408851,0.37391237807397043,7.12550500469777e-24,0.017834425946299914,19716,Charlotte,NC,AT&T,race_quantile_alone,-2.463032469566554,0.07849071832122667,0.030865442808150078,-0.37391237807397043,False,-0.04762527551307659,0.3932368497614191
"C(race_quantile, Treatment('most white'))[T.least white]",0.05498711526600184,1.0565270015184172,0.45874295462310777,0.017834425946299914,19716,Charlotte,NC,AT&T,race_quantile_alone,-2.463032469566554,0.07849071832122667,0.08256125180152345,1.0565270015184172,True,0.004070533480296776,1.05186006151247
"C(race_quantile, Treatment('most white'))[T.more white]",-0.5425329856114381,0.5812740273192823,4.5997961248445177e-10,0.07499490299980849,19716,Charlotte,NC,AT&T,race_quantile_controls,-2.6958505314798296,0.06321865117554663,0.03774656015639141,-0.5812740273192823,False,-0.02547209101915522,0.5970794924361186
"C(race_quantile, Treatment('most white'))[T.less white]",-1.205623410921578,0.2995052264718661,3.5308596953230165e-31,0.07499490299980849,19716,Charlotte,NC,AT&T,race_quantile_controls,-2.6958505314798296,0.06321865117554663,0.0198116627421679,-0.2995052264718661,False,-0.04340698843337873,0.31338319267765674
"C(race_quantile, Treatment('most white'))[T.least white]",-0.7889337714590122,0.45432895562318365,4.4177465562916437e-16,0.07499490299980849,19716,Charlotte,NC,AT&T,race_quantile_controls,-2.6958505314798296,0.06321865117554663,0.029748277831018504,-0.45432895562318365,False,-0.033470373344528126,0.4705617294556471
ppl_per_sq_mile_standard,0.29746812361638253,1.346445454856865,9.321566053776903e-56,0.07499490299980849,19716,Charlotte,NC,AT&T,race_quantile_controls,-2.6958505314798296,0.06321865117554663,0.08329612917914575,1.346445454856865,True,0.020077478003599117,1.31758788949558
n_providers,0.25191746122928654,1.286489847611961,7.479606184081376e-06,0.07499490299980849,19716,Charlotte,NC,AT&T,race_quantile_controls,-2.6958505314798296,0.06321865117554663,0.07988334556474865,1.286489847611961,True,0.01666469438920201,1.2636040801143829
internet_perc_broadband,-0.5732511545811135,0.5636898136460542,1.1175278342437366e-68,0.07499490299980849,19716,Charlotte,NC,AT&T,race_quantile_controls,-2.6958505314798296,0.06321865117554663,0.036646528758112105,-0.5636898136460542,False,-0.026572122417434528,0.5796790674377312
"C(race_quantile, Treatment('most white'))[T.more white]",-0.5375155214056059,0.5841978779691467,4.1501690928300467e-10,0.051643374541914255,19716,Charlotte,NC,AT&T,race_quantile_minus_ppl_per_sq_mile_standard,-2.7738277606857307,0.05875496961348956,0.03518409143999414,-0.5841978779691467,False,-0.023570878173495423,0.5988274978516237
